# Header: 
#   Title                 : 65-TB-159 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : M0859-003-3 
#   First Author          : A.Nord 
#   Institute             : (2GERIFS): Institute fuer Strahlenphysik, Stuttgart 
#   Reference             : (J,PR/C,54,2287,1996) 
#   Year                  : 1996 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 65 
#   A                     : 159 
#   Isomer                :  
#   Nuclide               : 65-TB-159 
# Reaction: 
#   EXFOR Reaction        : (65-TB-159(G,EL),,WID,,G) 
#   Incident Energy       : 1.2540e+06 eV - 3.3680e+06 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/M08/M0859.x4 
#   nds                   : https://nds.iaea.org/EXFOR/M0859
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   2.9380E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.8000E-03   1.2000E-03          NAN          NAN          NAN          NAN
   2.9470E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-03   2.0000E-03          NAN          NAN          NAN          NAN
   2.9630E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.6000E-03   9.0000E-04          NAN          NAN          NAN          NAN
   2.9930E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0500E-02   1.8000E-03          NAN          NAN          NAN          NAN
   3.0180E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.1000E-03   1.1000E-03          NAN          NAN          NAN          NAN
   3.0620E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-02   3.0000E-03          NAN          NAN          NAN          NAN
   3.0790E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-02   4.0000E-03          NAN          NAN          NAN          NAN
   3.1020E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-03   3.0000E-03          NAN          NAN          NAN          NAN
   3.1170E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-03   4.0000E-03          NAN          NAN          NAN          NAN
   3.1290E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.9000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   3.1590E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E-03   1.7000E-03          NAN          NAN          NAN          NAN
   3.1800E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   8.5000E-03   1.6000E-03          NAN          NAN          NAN          NAN
   3.1980E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E-02   4.0000E-03          NAN          NAN          NAN          NAN
   3.2270E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0500E-02   4.0000E-04          NAN          NAN          NAN          NAN
   3.3680E+06          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-02   2.0000E-03          NAN          NAN          NAN          NAN
